"","participant_id","age","age_cat","trial_type","trial_id","obs_num","zhr_pt"
"8265",8125,7.2279263,7,"non-lullaby",3,2,1.6783335
"8266",8125,7.2279263,7,"non-lullaby",3,3,-0.44550538
"8267",8125,7.2279263,7,"non-lullaby",3,4,1.6783335
"8268",8125,7.2279263,7,"non-lullaby",3,5,2.9950914
"8269",8125,7.2279263,7,"non-lullaby",3,6,-0.44550538
"8270",8125,7.2279263,7,"non-lullaby",3,7,3.7357914
"8271",8125,7.2279263,7,"non-lullaby",3,8,1.6783335
"8272",8125,7.2279263,7,"non-lullaby",3,9,-0.44550538
"8273",8125,7.2279263,7,"non-lullaby",3,10,1.090475
"8274",8125,7.2279263,7,"non-lullaby",3,11,-1.3143606
"8275",8125,7.2279263,7,"non-lullaby",3,12,-0.89350879
"8276",8125,7.2279263,7,"non-lullaby",3,13,-1.3143606
"8277",8125,7.2279263,7,"non-lullaby",3,14,0.032365747
"8278",8125,7.2279263,7,"non-lullaby",3,15,-1.7104317
"8279",8125,7.2279263,7,"non-lullaby",3,16,-1.3143606
"8280",8125,7.2279263,7,"non-lullaby",3,17,0.54316068
"8281",8125,7.2279263,7,"non-lullaby",3,18,-0.89350879
"8282",8125,7.2279263,7,"non-lullaby",3,19,-0.44550538
"8283",8125,7.2279263,7,"non-lullaby",3,20,-0.44550538
"8284",8125,7.2279263,7,"non-lullaby",3,21,0.54316068
"8285",8125,7.2279263,7,"non-lullaby",3,22,-1.3143606
"8286",8125,7.2279263,7,"non-lullaby",3,23,0.032365747
"8287",8125,7.2279263,7,"non-lullaby",3,24,-0.89350879
"8288",8125,7.2279263,7,"non-lullaby",3,25,-0.89350879
"8289",8126,6.4722791,6,"lullaby",3,1,0.73563474
"8290",8126,6.4722791,6,"lullaby",3,2,0.37452421
"8291",8126,6.4722791,6,"lullaby",3,3,0.37452421
"8292",8126,6.4722791,6,"lullaby",3,4,0.0375087
"8293",8126,6.4722791,6,"lullaby",3,5,0.37452421
"8294",8126,6.4722791,6,"lullaby",3,6,-0.27778414
"8295",8126,6.4722791,6,"lullaby",3,7,0.0375087
"8296",8126,6.4722791,6,"lullaby",3,8,-0.27778414
"8297",8126,6.4722791,6,"lullaby",3,9,0.37452421
"8298",8126,6.4722791,6,"lullaby",3,10,-0.27778414
"8299",8126,6.4722791,6,"lullaby",3,11,0.0375087
"8300",8126,6.4722791,6,"lullaby",3,12,-0.27778414
"8301",8126,6.4722791,6,"lullaby",3,13,0.73563474
"8302",8126,6.4722791,6,"lullaby",3,14,-1.1123652
"8303",8126,6.4722791,6,"lullaby",3,15,-0.27778414
"8304",8126,6.4722791,6,"lullaby",3,16,1.1234957
"8305",8126,6.4722791,6,"lullaby",3,17,-0.27778414
"8306",8126,6.4722791,6,"lullaby",3,18,-0.27778414
"8307",8126,6.4722791,6,"lullaby",3,19,0.0375087
"8308",8126,6.4722791,6,"lullaby",3,20,-0.27778414
"8309",8127,7.2936344,7,"non-lullaby",3,1,-0.57166976
"8310",8127,7.2936344,7,"non-lullaby",3,2,0.71009189
"8311",8127,7.2936344,7,"non-lullaby",3,3,-1.096034
"8312",8127,7.2936344,7,"non-lullaby",3,4,-0.57166976
"8313",8127,7.2936344,7,"non-lullaby",3,5,-0.28326893
"8314",8127,7.2936344,7,"non-lullaby",3,6,-1.096034
"8315",8127,7.2936344,7,"non-lullaby",3,7,-1.096034
"8316",8127,7.2936344,7,"non-lullaby",3,8,-1.3350676
"8317",8127,7.2936344,7,"non-lullaby",3,9,-0.57166976
"8318",8127,7.2936344,7,"non-lullaby",3,10,0.71009189
"8319",8127,7.2936344,7,"non-lullaby",3,11,-0.57166976
"8320",8127,7.2936344,7,"non-lullaby",3,12,-1.096034
"8321",8127,7.2936344,7,"non-lullaby",3,13,-0.28326893
"8322",8127,7.2936344,7,"non-lullaby",3,14,-1.096034
"8323",8127,7.2936344,7,"non-lullaby",3,15,-0.84204507
"8324",8127,7.2936344,7,"non-lullaby",3,16,-1.096034
"8325",8127,7.2936344,7,"non-lullaby",3,17,-0.57166976
"8326",8127,7.2936344,7,"non-lullaby",3,18,-1.7733234
"8327",8128,11.137577,11,"lullaby",3,1,0.44554946
"8328",8128,11.137577,11,"lullaby",3,2,1.346633
"8329",8128,11.137577,11,"lullaby",3,3,1.346633
"8330",8128,11.137577,11,"lullaby",3,4,1.346633
"8331",8128,11.137577,11,"lullaby",3,5,0.88054132
"8332",8128,11.137577,11,"lullaby",3,6,1.847252
"8333",8128,11.137577,11,"lullaby",3,7,0.44554946
"8334",8128,11.137577,11,"lullaby",3,8,0.88054132
"8335",8128,11.137577,11,"lullaby",3,9,0.44554946
"8336",8128,11.137577,11,"lullaby",3,10,0.038595457
"8337",8128,11.137577,11,"lullaby",3,11,0.038595457
"8338",8128,11.137577,11,"lullaby",3,12,-0.34292325
"8339",8128,11.137577,11,"lullaby",3,13,-0.70131975
"8340",8128,11.137577,11,"lullaby",3,14,-1.356653
"8341",8128,11.137577,11,"lullaby",3,15,-1.9411396
"8342",8128,11.137577,11,"lullaby",3,16,-0.34292325
"8343",8128,11.137577,11,"lullaby",3,17,-1.356653
"8344",8128,11.137577,11,"lullaby",3,18,-1.9411396
"8345",8128,11.137577,11,"lullaby",3,19,-1.356653
"8346",8128,11.137577,11,"lullaby",3,20,-0.34292325
"8347",8128,11.137577,11,"lullaby",3,21,-1.0386131
"8348",8128,11.137577,11,"lullaby",3,22,-1.6570232
"8349",8128,11.137577,11,"lullaby",3,23,-1.6570232
"8350",8128,11.137577,11,"lullaby",3,24,0.038595457
"8351",8128,11.137577,11,"lullaby",3,25,-0.34292325
"8352",8128,11.137577,11,"lullaby",3,26,-0.34292325
"8353",8128,11.137577,11,"lullaby",3,27,0.038595457
"8354",8128,11.137577,11,"lullaby",3,28,-0.34292325
"8355",8129,6.7351131,7,"lullaby",3,1,-1.1347988
"8356",8129,6.7351131,7,"lullaby",3,2,-0.6641981
"8357",8129,6.7351131,7,"lullaby",3,3,-1.9878165
"8358",8129,6.7351131,7,"lullaby",3,4,-0.6641981
"8359",8129,6.7351131,7,"lullaby",3,5,-1.1347988
"8360",8129,6.7351131,7,"lullaby",3,6,-0.6641981
"8361",8129,6.7351131,7,"lullaby",3,7,2.2772055
"8362",8130,12.353183,12,"lullaby",3,1,1.4924878
"8363",8130,12.353183,12,"lullaby",3,2,2.7487202
"8364",8130,12.353183,12,"lullaby",3,3,2.302078
"8365",8130,12.353183,12,"lullaby",3,4,0.77816552
"8366",8130,12.353183,12,"lullaby",3,5,-1.1731807
"8367",8130,12.353183,12,"lullaby",3,6,-0.14853327
"8368",8130,12.353183,12,"lullaby",3,7,0.1431926
"8369",8130,12.353183,12,"lullaby",3,8,-0.14853327
"8370",8130,12.353183,12,"lullaby",3,9,0.1431926
"8371",8130,12.353183,12,"lullaby",3,10,0.45160758
"8372",8130,12.353183,12,"lullaby",3,11,0.45160758
"8373",8130,12.353183,12,"lullaby",3,12,0.1431926
"8374",8130,12.353183,12,"lullaby",3,13,-0.42492279
"8375",8130,12.353183,12,"lullaby",3,14,0.45160758
"8376",8130,12.353183,12,"lullaby",3,15,0.45160758
"8377",8130,12.353183,12,"lullaby",3,16,0.1431926
"8378",8130,12.353183,12,"lullaby",3,17,2.302078
"8379",8131,7.6221766,8,"non-lullaby",3,1,0.14019936
"8380",8131,7.6221766,8,"non-lullaby",3,2,1.1093684
"8381",8131,7.6221766,8,"non-lullaby",3,3,1.4841226
"8382",8131,7.6221766,8,"non-lullaby",3,4,-0.40169659
"8383",8131,7.6221766,8,"non-lullaby",3,5,-0.13977152
"8384",8131,7.6221766,8,"non-lullaby",3,6,0.44018683
"8385",8131,7.6221766,8,"non-lullaby",3,7,-0.64725089
"8386",8131,7.6221766,8,"non-lullaby",3,8,-1.6759001
"8387",8131,7.6221766,8,"non-lullaby",3,9,-2.3181849
"8388",8131,7.6221766,8,"non-lullaby",3,10,-1.6759001
"8389",8131,7.6221766,8,"non-lullaby",3,11,-1.095013
"8390",8131,7.6221766,8,"non-lullaby",3,12,-0.87792325
"8391",8131,7.6221766,8,"non-lullaby",3,13,-0.13977152
"8392",8131,7.6221766,8,"non-lullaby",3,14,-0.13977152
"8393",8131,7.6221766,8,"non-lullaby",3,15,-1.2997109
"8394",8131,7.6221766,8,"non-lullaby",3,16,-0.13977152
"8395",8131,7.6221766,8,"non-lullaby",3,17,0.14019936
"8396",8131,7.6221766,8,"non-lullaby",3,18,-0.87792325
"8397",8131,7.6221766,8,"non-lullaby",3,19,-0.40169659
"8398",8131,7.6221766,8,"non-lullaby",3,20,0.14019936
"8399",8131,7.6221766,8,"non-lullaby",3,21,0.14019936
"8400",8131,7.6221766,8,"non-lullaby",3,22,-0.40169659
"8401",8131,7.6221766,8,"non-lullaby",3,23,0.14019936
"8402",8131,7.6221766,8,"non-lullaby",3,24,0.76239687
"8403",8131,7.6221766,8,"non-lullaby",3,25,-0.40169659
"8404",8131,7.6221766,8,"non-lullaby",3,26,0.76239687
"8405",8131,7.6221766,8,"non-lullaby",3,27,0.44018683
"8406",8131,7.6221766,8,"non-lullaby",3,28,-0.13977152
"8407",8131,7.6221766,8,"non-lullaby",3,29,-0.13977152
"8408",8131,7.6221766,8,"non-lullaby",3,30,-0.13977152
"8409",8132,9.6591377,10,"lullaby",3,1,0.19870155
"8410",8132,9.6591377,10,"lullaby",3,2,-1.099383
"8411",8132,9.6591377,10,"lullaby",3,3,-1.825187
"8412",8132,9.6591377,10,"lullaby",3,4,-0.69758618
"8413",8132,9.6591377,10,"lullaby",3,5,-1.099383
"8414",8132,9.6591377,10,"lullaby",3,6,-1.4743701
"8415",8132,9.6591377,10,"lullaby",3,7,-0.26602486
"8416",8132,9.6591377,10,"lullaby",3,8,-2.1540773
"8417",8132,9.6591377,10,"lullaby",3,9,-1.099383
"8418",8132,9.6591377,10,"lullaby",3,10,-0.26602486
"8419",8132,9.6591377,10,"lullaby",3,11,-0.69758618
"8420",8132,9.6591377,10,"lullaby",3,12,0.19870155
"8421",8132,9.6591377,10,"lullaby",3,13,-1.099383
"8422",8132,9.6591377,10,"lullaby",3,14,-0.26602486
"8423",8132,9.6591377,10,"lullaby",3,15,-0.69758618
"8424",8132,9.6591377,10,"lullaby",3,16,-0.26602486
"8425",8132,9.6591377,10,"lullaby",3,17,-0.69758618
"8426",8132,9.6591377,10,"lullaby",3,18,0.19870155
"8427",8132,9.6591377,10,"lullaby",3,19,0.19870155
"8428",8132,9.6591377,10,"lullaby",3,20,0.19870155
"8429",8132,9.6591377,10,"lullaby",3,21,0.70063937
"8430",8132,9.6591377,10,"lullaby",3,22,0.70063937
"8431",8132,9.6591377,10,"lullaby",3,23,0.19870155
"8432",8132,9.6591377,10,"lullaby",3,24,-0.26602486
"8433",8132,9.6591377,10,"lullaby",3,25,0.70063937
"8434",8132,9.6591377,10,"lullaby",3,26,-0.26602486
"8435",8132,9.6591377,10,"lullaby",3,27,1.2444054
"8436",8132,9.6591377,10,"lullaby",3,28,-0.26602486
"8437",8132,9.6591377,10,"lullaby",3,29,1.2444054
"8438",8132,9.6591377,10,"lullaby",3,30,0.19870155
"8439",8132,9.6591377,10,"lullaby",3,31,0.19870155
"8440",8132,9.6591377,10,"lullaby",3,32,-0.26602486
"8441",8132,9.6591377,10,"lullaby",3,33,0.19870155
"8442",8134,7.0308008,7,"lullaby",3,1,1.3154517
"8443",8134,7.0308008,7,"lullaby",3,2,-0.81821722
"8444",8134,7.0308008,7,"lullaby",3,3,-0.81821722
"8445",8134,7.0308008,7,"lullaby",3,4,1.3154517
"8446",8134,7.0308008,7,"lullaby",3,5,-0.050087024
"8447",8134,7.0308008,7,"lullaby",3,6,-1.1673671
"8448",8134,7.0308008,7,"lullaby",3,7,2.4078693
"8449",8134,7.0308008,7,"lullaby",3,8,1.8406345
"8450",8134,7.0308008,7,"lullaby",3,9,-0.44654167
"8451",8134,7.0308008,7,"lullaby",3,10,0.37368208
"8452",8134,7.0308008,7,"lullaby",3,11,-0.050087024
"8453",8134,7.0308008,7,"lullaby",3,12,2.4078693
"8454",8134,7.0308008,7,"lullaby",3,13,0.37368208
"8455",8134,7.0308008,7,"lullaby",3,14,2.4078693
"8456",8134,7.0308008,7,"lullaby",3,15,1.8406345
"8457",8135,9.1991787,9,"non-lullaby",3,1,1.6537657
"8458",8135,9.1991787,9,"non-lullaby",3,2,3.51967
"8459",8135,9.1991787,9,"non-lullaby",3,3,0.0451755
"8460",8135,9.1991787,9,"non-lullaby",3,4,-0.67864352
"8461",8135,9.1991787,9,"non-lullaby",3,5,2.5508041
"8462",8135,9.1991787,9,"non-lullaby",3,6,2.5508041
"8463",8135,9.1991787,9,"non-lullaby",3,7,-0.67864352
"8464",8135,9.1991787,9,"non-lullaby",3,8,2.5508041
"8465",8135,9.1991787,9,"non-lullaby",3,9,0.82074416
"8466",8135,9.1991787,9,"non-lullaby",3,10,-0.67864352
"8467",8135,9.1991787,9,"non-lullaby",3,11,-0.67864352
"8468",8135,9.1991787,9,"non-lullaby",3,12,1.6537657
"8469",8135,9.1991787,9,"non-lullaby",3,13,1.6537657
"8470",8135,9.1991787,9,"non-lullaby",3,14,0.0451755
"8471",8135,9.1991787,9,"non-lullaby",3,15,0.0451755
"8472",8135,9.1991787,9,"non-lullaby",3,16,2.5508041
"8473",8135,9.1991787,9,"non-lullaby",3,17,0.0451755
"8474",8135,9.1991787,9,"non-lullaby",3,18,-1.355808
"8475",8135,9.1991787,9,"non-lullaby",3,19,1.6537657
"8476",8135,9.1991787,9,"non-lullaby",3,20,0.0451755
"8477",8135,9.1991787,9,"non-lullaby",3,21,0.82074416
"8478",8135,9.1991787,9,"non-lullaby",3,22,1.6537657
"8479",8135,9.1991787,9,"non-lullaby",3,23,0.82074416
"8480",8135,9.1991787,9,"non-lullaby",3,24,-0.67864352
"8481",8135,9.1991787,9,"non-lullaby",3,25,0.0451755
"8482",8135,9.1991787,9,"non-lullaby",3,26,1.6537657
"8483",8135,9.1991787,9,"non-lullaby",3,27,0.82074416
"8484",8136,10.61191,11,"lullaby",3,1,-0.27601165
"8485",8136,10.61191,11,"lullaby",3,2,0.27772224
"8486",8136,10.61191,11,"lullaby",3,3,-0.27601165
"8487",8136,10.61191,11,"lullaby",3,4,-2.1217313
"8488",8136,10.61191,11,"lullaby",3,5,0.87760061
"8489",8137,2.5297742,3,"lullaby",3,1,-0.3192547
"8490",8137,2.5297742,3,"lullaby",3,2,-0.79743171
"8491",8137,2.5297742,3,"lullaby",3,3,-0.79743171
"8492",8137,2.5297742,3,"lullaby",3,4,-0.79743171
"8493",8137,2.5297742,3,"lullaby",3,5,0.22721624
"8494",8137,2.5297742,3,"lullaby",3,6,-1.2193396
"8495",8137,2.5297742,3,"lullaby",3,7,-0.79743171
"8496",8137,2.5297742,3,"lullaby",3,8,-0.56605595
"8497",8137,2.5297742,3,"lullaby",3,9,-1.0147847
"8498",8137,2.5297742,3,"lullaby",3,10,-0.055449627
"8499",8137,2.5297742,3,"lullaby",3,11,-1.412218
"8500",8137,2.5297742,3,"lullaby",3,12,-0.56605595
"8501",8137,2.5297742,3,"lullaby",3,13,-1.0147847
"8502",8138,6.3080082,6,"lullaby",3,1,-0.01709952
"8503",8138,6.3080082,6,"lullaby",3,2,0.61051232
"8504",8138,6.3080082,6,"lullaby",3,3,-0.29950669
"8505",8138,6.3080082,6,"lullaby",3,4,-0.81140214
"8506",8138,6.3080082,6,"lullaby",3,5,0.96050328
"8507",8138,6.3080082,6,"lullaby",3,6,-0.81140214
"8508",8138,6.3080082,6,"lullaby",3,7,-0.56371099
"8509",8138,6.3080082,6,"lullaby",3,8,-0.29950669
"8510",8138,6.3080082,6,"lullaby",3,9,0.61051232
"8511",8138,6.3080082,6,"lullaby",3,10,-0.29950669
"8512",8138,6.3080082,6,"lullaby",3,11,-0.56371099
"8513",8140,7.5236139,8,"lullaby",3,1,-0.46522197
"8514",8140,7.5236139,8,"lullaby",3,2,1.4322811
"8515",8140,7.5236139,8,"lullaby",3,3,1.4322811
"8516",8140,7.5236139,8,"lullaby",3,4,0.75111163
"8517",8140,7.5236139,8,"lullaby",3,5,-1.0104922
"8518",8140,7.5236139,8,"lullaby",3,6,0.120441
"8519",8140,7.5236139,8,"lullaby",3,7,-0.46522197
"8520",8140,7.5236139,8,"lullaby",3,8,-1.9954658
"8521",8140,7.5236139,8,"lullaby",3,9,-0.46522197
"8522",8140,7.5236139,8,"lullaby",3,10,0.120441
"8523",8140,7.5236139,8,"lullaby",3,11,0.120441
"8524",8140,7.5236139,8,"lullaby",3,12,0.120441
"8525",8140,7.5236139,8,"lullaby",3,13,-0.46522197
"8526",8140,7.5236139,8,"lullaby",3,14,0.75111163
"8527",8140,7.5236139,8,"lullaby",3,15,0.75111163
"8528",8140,7.5236139,8,"lullaby",3,16,0.120441
"8529",8140,7.5236139,8,"lullaby",3,17,-1.0104922
"8530",8140,7.5236139,8,"lullaby",3,18,0.75111163
"8531",8140,7.5236139,8,"lullaby",3,19,-1.0104922
"8532",8140,7.5236139,8,"lullaby",3,20,0.120441
"8533",8140,7.5236139,8,"lullaby",3,21,-0.46522197
"8534",8141,2.989733,3,"non-lullaby",2,1,0.080332264
"8535",8141,2.989733,3,"non-lullaby",2,2,0.080332264
"8536",8141,2.989733,3,"non-lullaby",2,3,-0.86697811
"8537",8141,2.989733,3,"non-lullaby",2,4,-0.41155612
"8538",8141,2.989733,3,"non-lullaby",2,5,0.080332264
"8539",8141,2.989733,3,"non-lullaby",2,6,-1.289899
"8540",8141,2.989733,3,"non-lullaby",2,7,1.8242595
"8541",8141,2.989733,3,"non-lullaby",2,8,0.61321133
"8542",8141,2.989733,3,"non-lullaby",2,9,0.61321133
"8543",8141,2.989733,3,"non-lullaby",2,10,-0.41155612
"8544",8143,6.7351131,7,"non-lullaby",3,1,0.51291764
"8545",8143,6.7351131,7,"non-lullaby",3,2,1.5542601
"8546",8143,6.7351131,7,"non-lullaby",3,3,1.0143226
"8547",8143,6.7351131,7,"non-lullaby",3,4,0.046094138
"8548",8143,6.7351131,7,"non-lullaby",3,5,-0.38958067
"8549",8143,6.7351131,7,"non-lullaby",3,6,1.0143226
"8550",8143,6.7351131,7,"non-lullaby",3,7,0.046094138
"8551",8143,6.7351131,7,"non-lullaby",3,8,-1.1792912
"8552",8143,6.7351131,7,"non-lullaby",3,9,-0.38958067
"8553",8143,6.7351131,7,"non-lullaby",3,10,0.51291764
"8554",8143,6.7351131,7,"non-lullaby",3,11,-0.79717356
"8555",8143,6.7351131,7,"non-lullaby",3,12,0.51291764
"8556",8143,6.7351131,7,"non-lullaby",3,13,0.046094138
"8557",8143,6.7351131,7,"non-lullaby",3,14,0.046094138
"8558",8143,6.7351131,7,"non-lullaby",3,15,-0.38958067
"8559",8143,6.7351131,7,"non-lullaby",3,16,0.046094138
"8560",8143,6.7351131,7,"non-lullaby",3,17,0.51291764
"8561",8143,6.7351131,7,"non-lullaby",3,18,0.046094138
"8562",8143,6.7351131,7,"non-lullaby",3,19,-0.38958067
"8563",8143,6.7351131,7,"non-lullaby",3,20,1.5542601
"8564",8143,6.7351131,7,"non-lullaby",3,21,0.046094138
"8565",8143,6.7351131,7,"non-lullaby",3,22,-0.38958067
"8566",8143,6.7351131,7,"non-lullaby",3,23,0.51291764
"8567",8143,6.7351131,7,"non-lullaby",3,24,0.51291764
"8568",8143,6.7351131,7,"non-lullaby",3,25,0.51291764
"8569",8143,6.7351131,7,"non-lullaby",3,26,-0.79717356
"8570",8143,6.7351131,7,"non-lullaby",3,27,0.046094138
"8571",8143,6.7351131,7,"non-lullaby",3,28,1.5542601
"8572",8143,6.7351131,7,"non-lullaby",3,29,-0.38958067
"8573",8143,6.7351131,7,"non-lullaby",3,30,1.5542601
"8574",8143,6.7351131,7,"non-lullaby",3,31,0.046094138
"8575",8143,6.7351131,7,"non-lullaby",3,32,3.4559052
"8576",8144,7.6878848,8,"non-lullaby",3,1,-1.1877005
"8577",8144,7.6878848,8,"non-lullaby",3,2,-1.1877005
"8578",8144,7.6878848,8,"non-lullaby",3,3,-1.4714944
"8579",8144,7.6878848,8,"non-lullaby",3,4,-1.4714944
"8580",8144,7.6878848,8,"non-lullaby",3,5,-0.88435423
"8581",8144,7.6878848,8,"non-lullaby",3,6,-0.88435423
"8582",8144,7.6878848,8,"non-lullaby",3,7,-0.88435423
"8583",8144,7.6878848,8,"non-lullaby",3,8,-0.88435423
"8584",8144,7.6878848,8,"non-lullaby",3,9,-0.88435423
"8585",8144,7.6878848,8,"non-lullaby",3,10,-0.21020794
"8586",8144,7.6878848,8,"non-lullaby",3,11,-0.55932009
"8587",8144,7.6878848,8,"non-lullaby",3,12,-0.55932009
"8588",8144,7.6878848,8,"non-lullaby",3,13,-1.1877005
"8589",8144,7.6878848,8,"non-lullaby",3,14,-0.55932009
"8590",8144,7.6878848,8,"non-lullaby",3,15,-0.21020794
"8591",8144,7.6878848,8,"non-lullaby",3,16,0.16573317
"8592",8144,7.6878848,8,"non-lullaby",3,17,-0.21020794
"8593",8144,7.6878848,8,"non-lullaby",3,18,1.4897873
"8594",8144,7.6878848,8,"non-lullaby",3,19,-0.88435423
"8595",8144,7.6878848,8,"non-lullaby",3,20,1.4897873
"8596",8144,7.6878848,8,"non-lullaby",3,21,0.16573317
"8597",8144,7.6878848,8,"non-lullaby",3,22,0.57177651
"8598",8144,7.6878848,8,"non-lullaby",3,23,2.0113511
"8599",8145,10.644764,11,"non-lullaby",3,1,-0.98073661
"8600",8145,10.644764,11,"non-lullaby",3,2,-2.1736829
"8601",8145,10.644764,11,"non-lullaby",3,3,-0.5300585
"8602",8145,10.644764,11,"non-lullaby",3,4,-0.98073661
"8603",8145,10.644764,11,"non-lullaby",3,5,-0.048330065
"8604",8145,10.644764,11,"non-lullaby",3,6,-0.5300585
"8605",8145,10.644764,11,"non-lullaby",3,7,1.0222464
"8606",8145,10.644764,11,"non-lullaby",3,8,0.46783963
"8607",8145,10.644764,11,"non-lullaby",3,9,-0.048330065
"8608",8145,10.644764,11,"non-lullaby",3,10,-0.5300585
"8609",8145,10.644764,11,"non-lullaby",3,11,-0.048330065
"8610",8145,10.644764,11,"non-lullaby",3,12,-0.5300585
"8611",8145,10.644764,11,"non-lullaby",3,13,0.46783963
"8612",8145,10.644764,11,"non-lullaby",3,14,-0.048330065
"8613",8145,10.644764,11,"non-lullaby",3,15,0.46783963
"8614",8145,10.644764,11,"non-lullaby",3,16,-1.80015
"8615",8145,10.644764,11,"non-lullaby",3,17,-1.4032466
"8616",8145,10.644764,11,"non-lullaby",3,18,0.46783963
"8617",8145,10.644764,11,"non-lullaby",3,19,-0.5300585
"8618",8145,10.644764,11,"non-lullaby",3,20,-1.4032466
"8619",8145,10.644764,11,"non-lullaby",3,21,-0.98073661
"8620",8145,10.644764,11,"non-lullaby",3,22,-1.4032466
"8621",8145,10.644764,11,"non-lullaby",3,23,-0.5300585
"8622",8145,10.644764,11,"non-lullaby",3,24,-1.4032466
"8623",8145,10.644764,11,"non-lullaby",3,25,-0.98073661
"8624",8145,10.644764,11,"non-lullaby",3,26,-2.1736829
"8625",8145,10.644764,11,"non-lullaby",3,27,-0.98073661
"8626",8145,10.644764,11,"non-lullaby",3,28,-0.98073661
"8627",8146,3.3511293,3,"lullaby",3,1,-0.61291385
"8628",8146,3.3511293,3,"lullaby",3,2,-1.90688
"8629",8146,3.3511293,3,"lullaby",3,3,-1.0761659
"8630",8146,3.3511293,3,"lullaby",3,4,-1.90688
"8631",8146,3.3511293,3,"lullaby",3,5,-1.506358
"8632",8146,3.3511293,3,"lullaby",3,6,-1.90688
"8633",8146,3.3511293,3,"lullaby",3,7,-1.90688
"8634",8146,3.3511293,3,"lullaby",3,8,-2.2806773
"8635",8146,3.3511293,3,"lullaby",3,9,-1.90688
"8636",8146,3.3511293,3,"lullaby",3,10,-0.61291385
"8637",8146,3.3511293,3,"lullaby",3,11,-0.11256853
"8638",8146,3.3511293,3,"lullaby",3,12,-0.61291385
"8639",8146,3.3511293,3,"lullaby",3,13,-1.506358
"8640",8146,3.3511293,3,"lullaby",3,14,-1.0761659
"8641",8146,3.3511293,3,"lullaby",3,15,-0.61291385
"8642",8146,3.3511293,3,"lullaby",3,16,-1.506358
"8643",8146,3.3511293,3,"lullaby",3,17,-1.0761659
"8644",8146,3.3511293,3,"lullaby",3,18,-1.0761659
"8645",8146,3.3511293,3,"lullaby",3,19,-0.61291385
"8646",8148,10.77618,11,"lullaby",3,1,-0.10251034
"8647",8148,10.77618,11,"lullaby",3,2,-0.10251034
"8648",8148,10.77618,11,"lullaby",3,3,0.75647318
"8649",8148,10.77618,11,"lullaby",3,4,0.31267881
"8650",8148,10.77618,11,"lullaby",3,5,-0.10251034
"8651",8148,10.77618,11,"lullaby",3,6,-0.10251034
"8652",8148,10.77618,11,"lullaby",3,7,1.7427464
"8653",8148,10.77618,11,"lullaby",3,8,0.31267881
"8654",8148,10.77618,11,"lullaby",3,9,-0.85739857
"8655",8148,10.77618,11,"lullaby",3,10,0.31267881
"8656",8148,10.77618,11,"lullaby",3,11,1.2319968
"8657",8148,10.77618,11,"lullaby",3,12,-1.5259931
"8658",8148,10.77618,11,"lullaby",3,13,-0.10251034
"8659",8148,10.77618,11,"lullaby",3,14,1.2319968
"8660",8148,10.77618,11,"lullaby",3,15,-0.49174953
"8661",8148,10.77618,11,"lullaby",3,16,0.75647318
"8662",8149,8.6735115,9,"lullaby",3,1,0.16318223
"8663",8149,8.6735115,9,"lullaby",3,2,-0.99289203
"8664",8149,8.6735115,9,"lullaby",3,3,0.16318223
"8665",8149,8.6735115,9,"lullaby",3,4,0.80317187
"8666",8149,8.6735115,9,"lullaby",3,5,0.16318223
"8667",8149,8.6735115,9,"lullaby",3,6,-0.43410426
"8668",8149,8.6735115,9,"lullaby",3,7,0.80317187
"8669",8149,8.6735115,9,"lullaby",3,8,0.16318223
"8670",8149,8.6735115,9,"lullaby",3,9,0.16318223
"8671",8149,8.6735115,9,"lullaby",3,10,-0.43410426
"8672",8149,8.6735115,9,"lullaby",3,11,0.80317187
"8673",8149,8.6735115,9,"lullaby",3,12,-0.43410426
"8674",8149,8.6735115,9,"lullaby",3,13,-0.43410426
"8675",8149,8.6735115,9,"lullaby",3,14,0.16318223
"8676",8149,8.6735115,9,"lullaby",3,15,0.80317187
"8677",8149,8.6735115,9,"lullaby",3,16,-0.99289203
"8678",8149,8.6735115,9,"lullaby",3,17,0.16318223
"8679",8149,8.6735115,9,"lullaby",3,18,0.16318223
"8680",8149,8.6735115,9,"lullaby",3,19,0.16318223
"8681",8149,8.6735115,9,"lullaby",3,20,0.16318223
"8682",8149,8.6735115,9,"lullaby",3,21,0.16318223
"8683",8149,8.6735115,9,"lullaby",3,22,-0.43410426
"8684",8149,8.6735115,9,"lullaby",3,23,-0.43410426
"8685",8149,8.6735115,9,"lullaby",3,24,0.80317187
"8686",8149,8.6735115,9,"lullaby",3,25,-0.43410426
"8687",8149,8.6735115,9,"lullaby",3,26,0.16318223
"8688",8149,8.6735115,9,"lullaby",3,27,0.80317187
"8689",8149,8.6735115,9,"lullaby",3,28,-0.43410426
"8690",8149,8.6735115,9,"lullaby",3,29,0.16318223
"8691",8149,8.6735115,9,"lullaby",3,30,0.80317187
"8692",8149,8.6735115,9,"lullaby",3,31,0.16318223
"8693",8151,9.8234091,10,"non-lullaby",3,1,1.1701306
"8694",8151,9.8234091,10,"non-lullaby",3,2,3.9547055
"8695",8151,9.8234091,10,"non-lullaby",3,3,2.455296
"8696",8151,9.8234091,10,"non-lullaby",3,4,0.056318831
"8697",8151,9.8234091,10,"non-lullaby",3,5,0.59400374
"8698",8151,9.8234091,10,"non-lullaby",3,6,2.455296
